漢字,詳細読み(カタカナ),詳細読み(漢字仮名交じり),音読み,,,,,訓読み,,,,,,,,
懍,リン，リッシンベンニリンギスルリン,リン，立心偏に稟議するのリン,リン,,,,,おそ（れる）,,,,,,,,
懦,キョウダノダ，ヨワイ，リッシンベンニヒツジュヒンノジュ,怯懦のダ，よわい，立心偏に必需品のジュ,ジュ,ダ,,,,よわ（い）,,,,,,,,
懣,フンマンヤルカカタナシノマン,憤懣やる方なしのマン,マン,モン,,,,もだ（える）,,,,,,,,
懶,ランダナノラン，リッシンベンニイライスルノライノキュウジ,懶惰なのラン，立心偏に依頼するのライの旧字,ラン,,,,,ものう（い）,おこた（る）,ものぐさ（い）,,,,,,
懺,ザンゲスルノザン，クイル,懺悔するのザン，くいる,ザン,サン,,,,く（いる）,,,,,,,,
懴,ザンゲスルノザン，クイルノイタイジ,懺悔するのザン，くいるの異体字,ザン,サン,,,,く（いる）,,,,,,,,
懿,ダイヨンダイイトクテンノウノイ,第四代懿徳天皇のイ,イ,,,,,よ（い）,うるわ（しい）,,,,,,,
懽,カン，リッシンベンニカンガイヨウスイノカンノツクリ,カン，立心偏に灌漑用水のカンの旁,カン,,,,,よろこ（ぶ）,,,,,,,,
懼,キョウクスルノク，リッシンベンニメガフタツノシタニフルトリ,恐懼するのク，立心偏に目が二つの下に隹,ク,グ,,,,おそ（れる）,おどろ（く）,,,,,,,
懾,ショウ，リッシンベンニミミミッツ,ショウ，立心偏に耳三つ,ショウ,,,,,おそ（れる）,,,,,,,,
戀,コイビトノコイノキュウジ,恋人のコイの旧字,,,,,,,,,,,,,,
戈,カ，ブシュノホコヅクリ,カ，部首の戈旁,カ,,,,,ほこ,いくさ,,,,,,,
戉,マサカリ，エツ，カネヘンナシ,まさかり，エツ，金偏なし,エツ,,,,,まさかり,,,,,,,,
戍,ジュ，マモル，ボシンセンソウノボノナカニテン,ジュ，まもる，戊辰戦争のボの中にテン,ジュ,,,,,まも（る）,たむろ,,,,,,,
戌,ジュツ，ジュウニシノイヌ,ジュツ，十二支のイヌ,ジュツ,,,,,いぬ,,,,,,,,
戔,サン，アサイノキュウジノツクリ,サン，浅いの旧字の旁,セン,サン,ザン,,,そこ（なう）,,,,,,,,
戛,カツ，ページノハノカワリニホコヅクリ,カツ，頁のハの代わりに戈旁,カツ,,,,,ほこ,う（つ）,,,,,,,
戞,カツ，ユウウツノユウノウエガワニホコヅクリ,カツ，憂鬱のユウの上側に戈旁,カツ,,,,,ほこ,う（つ）,,,,,,,
戡,カン，ハナハダシイノミギニホコヅクリ,カン，甚だしいの右に戈旁,カン,,,,,か（つ）,ころ（す）,,,,,,,
截,セツゼンタルノセツ，サイバイスルノサイノキノカワリニフルトリ,截然たるのセツ，栽培するのサイの木の代わりに隹,セツ,,,,,た（つ）,き（る）,,,,,,,
戮,サツリクスルノリク,殺戮するのリク,リク,,,,,ころ（す）,あわ（せる）,はずかし（める）,,,,,,
戰,センソウノセン，タタカウノキュウジ,戦争のセン，たたかうの旧字,,,,,,,,,,,,,,
戲,ギキョクノギノキュウジ,戯曲のギの旧字,,,,,,,,,,,,,,
戳,タク，センタクモノノタクノツクリニホコヅクリ,タク，洗濯物のタクの旁に戈旁,タク,,,,,つ（く）,さ（す）,,,,,,,
扁,ヘン，ヘンシュウスル，アムノツクリ,ヘン，編集する，編むの旁,ヘン,,,,,ふだ,ひら（たい）,ちい（さい）,,,,,,
扎,サツ，テヘンニレイギノレイノツクリ,サツ，手偏に礼儀のレイの旁,サツ,,,,,ぬ（く）,かま（える）,,,,,,,
扞,カン，テヘンニホス,カン，手偏に干す,カン,,,,,ふせ（ぐ）,おお（う）,ひ（く）,あら（い）,ひきの（ばす）,,,,
扣,コウ，テヘンニクチ,コウ，手偏に口,コウ,,,,,ひか（える）,たた（く）,たず（ねる）,さしひ（く）,,,,,
扛,コウ，テヘンニズガコウサクノコウ,コウ，手偏に図画工作のコウ,コウ,,,,,あ（げる）,かつ（ぐ）,,,,,,,
扠,サ，テヘンニヤシャノシャ,サ，手偏に夜叉のシャ,サ,,,,,はさみと（る）,やす,さ（す）,さて,,,,,
扨,サテ，テヘンニヤイバノイタイジ,さて，手偏に刃の異体字,,,,,,さて,,,,,,,,
扼,セッシヤクワンノヤク,切歯扼腕のヤク,アク,ヤク,,,,おさ（える）,,,,,,,,
抂,キョウ，テヘンニオウサマノオウ,キョウ，手偏に王様のオウ,,,,,,,,,,,,,,
抉,ケツ，テヘンニタスウケツノケツノツクリ,ケツ，手偏に多数決のケツの旁,ケツ,,,,,えぐ（る）,こ（じる）,,,,,,,
找,カ，テヘンニホコヅクリ,カ，手偏に戈旁,カ,ソウ,,,,さおさ（す）,たず（ねる）,,,,,,,
抒,ジョジョウシノジョ，テヘンニヨテイノヨ,抒情詩のジョ，手偏に予定のヨ,ショ,ジョ,,,,く（む）,の（べる）,のぞ（く）,,,,,,
抓,ソウ，ツネル，テヘンニツメ,ソウ，つねる，手偏に爪,ソウ,,,,,か（く）,つま（む）,つね（る）,つ（む）,,,,,
抖,トウ，テヘンニホクトシチセイノト,トウ，手偏に北斗七星のト,トウ,ト,,,,ふる（う）,あ（げる）,,,,,,,
拔,バツグンノバツ，ヌケルノキュウジ,抜群のバツ，抜けるの旧字,,,,,,,,,,,,,,
抃,ベンブスルノベン，テヘンニナベブタノシタニカタカナノト,抃舞するのベン，手偏になべぶたの下に片仮名のト,ヘン,ベン,,,,う（つ）,たた（く）,,,,,,,
抔,ホウ，テヘンニフシギノフ,ホウ，手偏に不思議のフ,ホウ,,,,,すく（う）,など,,,,,,,
拗,ヨウオンノヨウ，テヘンニオオサナイ,拗音のヨウ，手偏に幼い,オウ,ヨウ,,,,ねじ（ける）,こじ（れる）,す（ねる）,しつこ（い）,,,,,
拑,カン，テヘンニアマイ,カン，手偏に甘い,カン,ケン,,,,はさ（む）,つぐ（む）,,,,,,,
抻,シン，テヘンニシンコクスルノシン,シン，手偏に申告するのシン,シン,チン,,,,の（ばす）,,,,,,,,
拏,ダホスルノダ，ヤッコノシタニテ,拏捕するのダ，奴の下に手,,,,,,,,,,,,,,
拿,ダホスルノダ，ゴウカクノゴウノシタニテ,拿捕するのダ，合格のゴウの下に手,,,,,,,,,,,,,,
拆,タク，テヘンニハイセキウンドウノセキ,タク，手偏に排斥運動のセキ,タク,,,,,ひら（く）,さ（く）,,,,,,,
擔,タンニンノタンノキュウジ,担任のタンの旧字,,,,,,,,,,,,,,
拈,ネン，テヘンニドクセンスルノセン,ネン，手偏に独占するのセン,デン,ネン,,,,ひね（る）,つま（む）,,,,,,,
拜,オガムノキュウジ,拝むの旧字,,,,,,,,,,,,,,
拌,カクハンスルノハン，カキマゼル,攪拌するのハン，かきまぜる,ハン,,,,,す（てる）,さ（ける）,わ（る）,かきま（ぜる）,,,,,
拊,フ，テヘンニフロクノフ,フ，手偏に付録のフ,フ,,,,,う（つ）,な（でる）,,,,,,,
拂,カネヲハラウノハラウノキュウジ,金を払うのはらうの旧字,,,,,,,,,,,,,,
拇,ボインヲオスノボ,拇印を押すのボ,ボ,ボウ,,,,おやゆび,,,,,,,,
抛,ホウテキスルノホウ，テヘンニカンスウジノキュウニチカラ,抛擲するのホウ，手偏に漢数字の九に力,ホウ,,,,,な（げる）,なげう（つ）,ほう（る）,,,,,,
拉,ラチスルノラ,拉致するのラ,ラツ,ラ,ロウ,,,くじ（く）,ひし（ぐ）,ひしゃ（げる）,ひ（く）,,,,,
挌,カク，テヘンニカクジノカク,カク，手偏に各自のカク,カク,,,,,う（つ）,なぐ（る）,,,,,,,
拮,キッコウスルノキツ,拮抗するのキツ,キツ,ケツ,,,,はたら（く）,せま（る）,せ（める）,,,,,,
拱,コマヌク，キョウ，テヘンノキョウツウノキョウ,こまぬく，キョウ，手偏に共通のキョウ,キョウ,,,,,こまぬ（く）,こまね（く）,,,,,,,
挧,ウ，テヘンニウモウノウ,ウ，手偏に羽毛のウ,,,,,,,,,,,,,,
挂,ケイ，テヘンニツチフタツ,ケイ，手偏に土二つ,ケイ,カイ,,,,か（ける）,ひっか（かる）,,,,,,,
挈,ケツ，ケイヤクスルノケイノダイノカワリニテ,ケツ，契約するのケイの大の代わりに手,ケイ,ケツ,,,,ひっさ（げる）,,,,,,,,
拯,ジョウ，テヘンニダイジンヲイミスルジョウショウノジョウ,ジョウ，手偏に大臣を意味する丞相のジョウ,ショウ,ジョウ,,,,すく（う）,たす（ける）,,,,,,,
拵,コシラエル，ソン,こしらえる，ソン,ソン,,,,,よ（る）,こしら（える）,,,,,,,
捐,ギエンキンノエン，テヘンニキヌイトノキヌノツクリ,義捐金のエン，手偏に絹糸のきぬの旁,エン,,,,,す（てる）,あた（える）,か（う）,,,,,,
挾,ハサム，キョウノキュウジ,キョウ，挟むの旧字,,,,,,,,,,,,,,
捍,カン，テヘンニヒデリヲイミスルカンバツノカン,カン，手偏に日照りを意味する旱魃のカン,カン,,,,,ふせ（ぐ）,まも（る）,,,,,,,
搜,ソウサジョウノソウ，サガスノキュウジ,捜査状のソウ，捜すの旧字,,,,,,,,,,,,,,
捏,ネツゾウスルノネツ，コネル,捏造するのネツ，こねる,ネツ,デツ,,,,こ（ねる）,つく（ねる）,こじつ（ける）,,,,,,
掖,エキ，テヘンニヒルヨルノヨル,エキ，手偏に昼夜のよる,エキ,,,,,わきばさ（む）,わき,たす（ける）,,,,,,
掎,キ，テヘンニキミョウナノキ,キ，手偏に奇妙なのキ,キ,,,,,ひ（く）,ひきと（める）,,,,,,,
掀,キン，テヘンニキンキジャクヤクノキン,キン，手偏に欣喜雀躍のキン,キン,ケン,,,,あ（げる）,かか（げる）,もちあ（げる）,,,,,,
掫,ソウ，テヘンニシュザイスルノシュ,ソウ，手偏に取材するのシュ,ソウ,シュ,シュウ,,,よまわ（り）,,,,,,,,
捶,スイ，テヘンニスイチョクノスイ,スイ，手偏に垂直のスイ,スイ,,,,,う（つ）,むち,むちう（つ）,,,,,,
掣,セイ，セイゲンスルノセイノシタニテ,セイ，制限するのセイの下に手,セイ,セツ,,,,ひ（く）,,,,,,,,
掏,トウ，テヘンニトウゲイカノトウノツクリ,トウ，手偏に陶芸家のトウの旁,トウ,,,,,えら（ぶ）,す（る）,,,,,,,
掉,チョウ，テヘンニタッキュウノタク,チョウ，手偏に卓球のタク,トウ,チョウ,,,,ふ（る）,ふる（う）,,,,,,,
掟,オキテ，テヘンニサダメル,おきて，手偏に定める,ジョウ,テイ,,,,おきて,さだ（め）,,,,,,,
掵,ハバ，テヘンニイノチ,はば，手偏に命,,,,,,,,,,,,,,
捫,モン，テヘンニセンモンノモン,モン，手偏に専門のモン,ボン,モン,,,,な（でる）,と（る）,ひね（る）,ひねりつぶ（す）,,,,,
捩,レイ，ネジル，テヘンニモドル,レイ，ねじる，手偏に戻る,レイ,レツ,,,,ばち,ねじ（る）,よじ（る）,もじ（る）,ねじ,,,,
掾,エン，テヘンニエンガワノエンノキュウジノツクリ,エン，手偏に縁側のエンの旧字の旁,エン,,,,,たす（ける）,したやく,じょう,,,,,,
揩,カイ，テヘンニミナサマノミナ,カイ，手偏に皆様ミナ,カイ,,,,,す（る）,こす（る）,ぬぐ（う）,,,,,,
揀,カン，テヘンニサカナノニシンノツクリ,カン，手偏に魚の鰊の旁,カン,,,,,えら（ぶ）,わ（ける）,,,,,,,
揆,ヒャクショウイッキノキ,百姓一揆のキ,キ,,,,,はか（る）,はかりごと,みち,やりかた,つかさ,,,,
揣,シマオクソクノシ，テヘンニタンマツノタンノツクリ,揣摩憶測のシ，手偏に端末のタンの旁,シ,,,,,はか（る）,おしはか（る）,,,,,,,
揉,モム，テヘンニジュウドウノジュウ,揉む，手偏に柔道のジュウ,ジュウ,,,,,も（む）,も（める）,いりま（じる）,た（める）,,,,,
插,ソウニュウスルノソウ，サスノキュウジ,挿入するのソウ，さすの旧字,,,,,,,,,,,,,,
揶,ヤユスルノヤ,揶揄するのヤ,ヤ,,,,,からか（う）,あざけ（る）,,,,,,,
揄,ヤユスルノユ,揶揄するのユ,ユ,トウ,,,,ひきだ（す）,からか（う）,,,,,,,
搖,ユレル，ドウヨウスルノヨウノキュウジ,揺れる，動揺するのヨウの旧字,,,,,,,,,,,,,,
搴,ケン，サムイノシタニテンノカワリニテ,ケン，寒いの下二点の代わりに手,ケン,,,,,と（る）,かか（げる）,,,,,,,
搆,コウ，テヘンニミゾノツクリ,コウ，手偏に溝の旁,コウ,,,,,ひ（く）,かま（える）,,,,,,,
搓,サ，テヘンニサベツカスルノサ,サ，手偏に差別化するのサ,サ,,,,,よ（る）,も（む）,,,,,,,
搦,カラメテノカラメ，テヘンニキョウジャクノジャク,搦め手の搦め，手偏に強弱のジャク,,,,,,,,,,,,,,
搶,ソウ，テヘンニカマクラバクフノクラ,ソウ，手偏に鎌倉幕府のクラ,ショウ,ソウ,,,,つ（く）,あつ（まる）,かす（める）,,,,,,
攝,セッセイスルノセイ，トルノキュウジ,摂生するのセイ，とるの旧字,,,,,,,,,,,,,,
搗,モチツキノツキ,餅搗きのつき,トウ,,,,,つ（く）,か（つ）,う（つ）,たた（く）,か（てて）,,,,
搨,トウ，テヘンニニチヨウビノニチノシタニハネ,トウ，手偏に日曜日の日の下に羽,,,,,,,,,,,,,,
搏,ミャクハクノハク，テヘンニハクブツカンノハクノツクリ,脈搏のハク，手偏に博物館のハクの旁,ハク,,,,,う（つ）,と（る）,つか（まえる）,はばた（く）,,,,,
摧,サイ，テヘンニモヨオシノツクリ,サイ，手偏に催しの旁,サイ,,,,,くだ（く）,くじ（く）,,,,,,,
摯,シンシナタイドノシ，シツジノシツノシタニテ,真摯な態度のシ，執事のシツの下に手,シ,,,,,と（る）,にえ,まこと,あら（い）,,,,,
摶,タン，テヘンニセンモンノセンノキュウジ,タン，手偏に専門のセンの旧字,タン,セン,,,,まる（い）,まる（める）,もっぱ（ら）,,,,,,
摎,コウ，テヘンニニカワノツクリ,コウ，手偏に膠の旁,キュウ,コウ,,,,まつ（わる）,,,,,,,,
攪,コウランスルノコウ，ミダス,攪乱するのコウ，みだす,,,,,,,,,,,,,,
撕,シ，テヘンニシカイノケンイノシ,シ，手偏に斯界の権威のシ,セイ,シ,,,,いまし（める）,さ（く）,,,,,,,
撓,フトウフクツノトウ，タワム,不撓不屈のトウ，たわむ,ドウ,コウ,トウ,,,たわ（む）,たわ（める）,た（める）,しな（う）,しわ（る）,いた（める）,みだ（れる）,くじ（ける）,しおり
撥,ハネル，ハツ，テヘンニハツメイノハツノキュウジ,はねる，ハツ，手偏に発明のハツの旧字,ハチ,バチ,ハツ,,,は（ねる）,おさ（める）,かか（げる）,のぞ（く）,,,,,
撩,リョウランノリョウ，テヘンニドウリョウノリョウノツクリ,撩乱のリョウ，手偏に同僚のリョウの旁,リョウ,,,,,おさ（める）,いど（む）,みだ（れる）,,,,,,
撈,ギョロウノロウ，テヘンニロウドウノロウノキュウジ,漁撈のロウ，手偏に労働のロウの旧字,ロウ,,,,,と（る）,すくいと（る）,,,,,,,
撼,シンカンサセルノカン，テヘンニカンソウブンノカン,震撼させるのカン，手偏に感想文のカン,カン,,,,,うご（かす）,ゆ（るがす）,ゆ（らぐ）,,,,,,
據,キョテンノキョノキュウジ,拠点のキョの旧字,,,,,,,,,,,,,,
擒,キン，テヘンニモウキンルイノキン,キン，手偏に猛禽類のキン,キン,,,,,とら（える）,とりこ,,,,,,,
擅,ドクセンジョウノセン，テヘンニダンカノダンノツクリ,独擅場のセン，手偏に檀家のダンの旁,セン,ゼン,,,,ほしいまま,ゆず（る）,,,,,,,
